5,"TECNOLOGIAS ALTERNATIVAS DE PRODUCAO"
5,"TECNICAS DE CONTROLE NAO LINEARES"
5,"TECNICAS AVANCADAS EM FORMULACOES DE RACOES"
5,"SOFTWARE BASICO"
5,"SISTEMAS URBANOS DE AGUAS, ESGOTOS E DRENAGEM"
5,"SISTEMAS EMBARCADOS"
5,"SISTEMAS AVANCADOS"
5,"SISTEMA DE GESTAO AMBIENTAL"
5,"SEMINARIOS E EDUCACAO CONTINUADA"
5,"SEMINARIO INTEGRADOR III"
5,"SEMINARIO INTEGRADOR II"
5,"REDACAO EM LINGUA INGLESA I"
5,"RECUPERACAO DE AREAS DEGRADADAS (1200070)"
5,"PROJETO DE ARQUITETURA II"
5,"PROCESSOS METALURGICOS DE FABRICACAO"
5,"PROCESSAMENTO DE MATERIAIS NAO METALICOS"
5,"PRINCIPIOS DE COMUNICACAO"
5,"PRATICA PEDAGOGICA EM LINGUA INGLESA II"
5,"PRATICA PEDAGOGICA EM LINGUA INGLESA I"
5,"PRATICA PEDAGOGICA EM LIBRAS COMO L1"
5,"PRATICA DE ENSINO IV: DIDATICA"
5,"PLANEJAMENTO E GESTAO DOS REC. HIDRICOS (1200072)"
5,"PESQUISA OPERACIONAL PARA GESTAO"
5,"PESQUISA OPERACIONAL II"
5,"PARASITOLOGIA ZOOTECNICA"
5,"PARASITOLOGIA ANIMAL (1200097)"
5,"NUTRICAO E ADUBACAO DE PLANTA"
5,"MODELAGEM MOLECULAR"
5,"MITIGACAO DE IMPACTOS AMBIENTAIS"
5,"MICROBIOLOGIA APLICADA A ENGENHARIA QUIMICA"
5,"METODOLOGIA DE ENSINO DE LINGUA INGLESA II"
5,"METODOLOGIA DE ENSINO DE LIBRAS COMO L2"
5,"METODOLOGIA DE ENSINO DE LIBRAS COMO L1"
5,"METODOLOGIA DE ENSINO DE CIENCIAS NATURAIS"
5,"METODOLOGIA DA PESQUISA EM ENSINO"
5,"METABOLISMO DE FRUTOS"
5,"MEDICINA LEGAL"
5,"MARKETING ESTRATEGICO"
5,"MANEJO E GESTAO DE BACIAS HIDROGRAFICAS"
5,"MANEJO ECOLOGICO DE DOENCAS DE PLANTAS"
5,"MANEJO DE DOENCAS"
5,"LOGISTICA E GESTAO DA REDE SUPRIMENTOS I"
5,"LOGICA MATEMATICA"
5,"LITERATURA BRASILEIRA"
5,"LINGUA INGLESA VI"
5,"LINGUAGEM DE PROGRAMACAO ORIENTADA A OBJETOS I"
5,"LIBRAS (1200585)"
5,"LEITURA DIRIGIDA"
5,"LEGISLACAO PREVIDENCIARIA E TRABALHISTA"
5,"LABORATORIO DE ALGORITMOS E ESTRUTURAS DE DADOS II"
5,"INTRODUCAO AO DIREITO AGRARIO E AMBIENTAL"
5,"INTRODUCAO A CONTABILIDADE"
5,"INSTRUMENTACOES MOLECULARES APLICADAS EM ESTUDOS VEGETAIS"
5,"INSTRUMENTACAO PARA O ENSINO DE QUIMICA"
5,"INSTRUMENTACAO E CONTROLE APLICADO AO PETROLEO"
5,"INSPECAO DE ALIMENTOS DE ORIGEM ANIMAL"
5,"INGLES PARA COMPUTACAO"
5,"INGLES INSTRUMENTAL"
5,"INFORMATICA BASICA (1206090)"
5,"HISTORIA, EDUCACAO E COMPUTACAO"
5,"HISTORIA E CULTURA AFRO-BRASILEIRA"
5,"HIGIENE ANIMAL (1200159)"
5,"GESTAO DE RECURSOS NATURAIS E ZONEAMENTO AMBIENTAL"
5,"GESTAO AMBIENTAL E DA QUALIDADE"
5,"GEOPROCESSAMENTO APLICADO AO MANEJO DE SOLO E AGUA"
5,"FORMULACOES E TECNOLOGIA DE RACOES (1200322)"
5,"FONETICA E FONOLOGIA DA LINGUA INGLESA II"
5,"FENOMENO DOS TRANSPORTES (1200293)"
5,"ETICA E LEGISLACAO PROFISSIONAL (1200646)"
5,"ESTETICA E HISTORIA DAS ARTES II"
5,"EPISTEMOLOGIA E METODOLOGIAS NA PESQUISA INTERDISCIPLINAR"
5,"ELABORACAO E ANALISE DE VIABILIDADE DE PROJETOS"
5,"DIREITO EMPRESARIAL II"
5,"DIREITO DO AGRONEGOCIO"
5,"DIREITO DAS SUCESSOES"
5,"DIREITO DA SEGURIDADE SOCIAL"
5,"DIAGNOSTICO ANATOMOPATOLOGICO DAS NEOPLASIAS DOS ANIMAIS DOMESTICOS"
5,"CONFORTO AMBIENTAL PARA EDIF. AGRICOLAS (1200145)"
5,"COGNICAO, TECNOLOGIAS E INSTITUICOES: ABORDAGENS INTERDISCIPLINARES"
5,"CLINICA MEDICA DE EQUINOS"
5,"CLINICA MEDICA DE BOVINOS E PEQUENOS RUMINANTES"
5,"CINOTECNIA"
5,"CIENCIA DOS MATERIAIS"
5,"CADEIAS AGROINDUSTRIAIS NO DESENVOLVIMENTO REGIONAL"
5,"BIOLOGIA DA INVASAO"
5,"BARRAGENS E OBRAS DE TERRA"
5,"AUTOMACAO NO AMBIENTE AGRICOLA"
5,"AUTOMACAO INDUSTRIAL"
5,"AUTOMACAO E CONTROLE DE PROCESSOS ENERGETICOS"
5,"AUTOMACAO E CONTROLE DE PROCESSO"
5,"ATIVIDADES EXPERIMENTAIS PARA O ENSINO MEDIO E FUNDAMENTAL"
5,"ARRANJOS PRODUTIVOS ORGANIZACIONAIS (1200765)"
5,"ANTENAS E PROPAGACAO"
5,"ANALISE DE SISTEMAS DE POTENCIA"
5,"ANALISE DE PROJETOS DE INVESTIMENTO"
5,"ALIM.E NUT.DE ORGANISMOS AQUATICOS (1200205)"
5,"ALIMENTOS E ALIMENTACAO DE RUMINANTES"
5,"ADMINISTRACAO FINANCEIRA I"
4,"USINAS GERADORAS DE ENERGIA I"
4,"TOPICOS ESPECIAIS VII"
4,"TOPICOS ESPECIAIS EM SEMINARIOS"
4,"TOPICOS ESPECIAIS EM ENGENHARIA DA PRODUCAO"
4,"TOPICOS AVANCADOS EM QUALIDADE DE CARNE"
4,"TOPICOS AVANCADOS EM ONCOLOGIA"
4,"TEORIA GERAL DA ADMINISTRACAO (1200221)"
4,"TECNOLOGIAS E EDUCACAO"
4,"TECNOLOGIA DA INFORMACAO E COMUNICACAO"
4,"SISTEMAS DE CONTROLE"
4,"SAÚDE PÚBLICA E SEMINARIOS DE POLITICAS PÚBLICAS DE SAÚDE E AO SISTEMA ÚNICO DE SAÚDE"
4,"RELACOES SOCIAIS NA ESFERA DA PRODUCAO E CENTRALIDADE DO TRABALHO"
4,"RECURSOS GENETICOS VEGETAIS"
4,"RECUPERACAO DE AREAS DEGRADADAS NO SEMIARIDO"
4,"QUIMICA APLICADA À ENGENHARIA"
4,"QUIMICA ANALITICA"
4,"PROPRIEDADE INTELECTUAL E TRANSFERENCIA DE TECNOLOGIA"
4,"PROJETO E DESIGN DE INTERFACES"
4,"PROJETO DETALHADO DE SOFTWARE"
4,"PROJETO DE PESQUISA"
4,"PROJETO DE FABRICA E INST.INDUSTRIAIS (1200798)"
4,"PROJETO DE ESTRUTURAS"
4,"PROGRAMA DE SAÚDE PARA AS POPULACOES DO CAMPO"
4,"PROGRAMACAO ORIENTADA A OBJETOS"
4,"PROCESSAMENTO DE MATERIAIS METALICOS"
4,"PRATICAS PEDAGOCICAS II"
4,"PRATICA DE ENSINO IV  DIDATICA"
4,"PLANEJAMENTO ESTRATEGICO E EDUCACAO SANITARIA"
4,"PATOLOGIA POS-COLHEITA DE FRUTOS E HORTALICAS"
4,"PATOLOGIA ANIMAL"
4,"ORGANIZACOES, TRABALHO E SUBJETIVIDADE (1200833)"
4,"OFICINA DE PLASTICA II"
4,"OFICINA DE PLASTICA I"
4,"MOVIMENTOS SOCIAIS NO BRASIL"
4,"METODOLOGIA DE ENSINO DE LINGUA INGLESA I"
4,"MEDIDAS ELETRICAS E INSTRUMENTACAO"
4,"MECANICA QUANTICA"
4,"MECANICA GERAL I"
4,"MANEJO DE INSETOS PRAGA"
4,"LITERATURA SURDA I"
4,"LIBRAS - ESTUDOS ACADEMICOS"
4,"LEGISLACAO E DEFESA FITOSSANITARIA"
4,"LEGISLACAO AMBIENTAL APLICADA A PESCA E AQUICULTURA (1200193)"
4,"INTRODUCAO À SOCIOLINGUISTICA"
4,"INTRODUCAO A PROTECAO DE PLANTAS"
4,"INTRODUCAO A ENGENHARIA DE PRODUCAO (1200455)"
4,"INTRODUCAO A ADMINISTRACAO"
4,"INSTRUMENTACAO PARA O ENSINO DE FISICA"
4,"INOVACOES TECNOLOGICAS APLICADAS À SUSTENTABILIDADE DE AMBIENTES MARINHOS E ESTUARINOS"
4,"IMUNOLOGIA DA INFLAMACAO"
4,"HISTORIA DAS EXPERIENCIAS DAS AGRICULTURAS"
4,"HISTORIA DA EDUCACAO DO CAMPO"
4,"GESTAO ESTRAT.E DESEMP.ORGANIZACIONAL (1200797)"
4,"GESTAO DO CONHECIMENTO ORGANIZACIONAL"
4,"GESTAO DE RECURSOS HIDRICOS DO SEMI-ARIDO"
4,"GESTAO DA UNIDADE FAMILIAR DE PRODUCAO"
4,"GESTAO AMBIENTAL E DE QUALIDADE"
4,"GEOQUIMICA AMBIENTAL (1200319)"
4,"GEOMETRIA EUCLIDIANA  II (1206081)"
4,"GENETICA DA CONSERVACAO"
4,"FUNDAMENTOS SOCIO-FILOSOFICOS DA EDUCACAO"
4,"FUNDAMENTOS DA MATEMATICA II"
4,"FISICO-QUIMICA I"
4,"FISICA NA EDUCACAO BASICA I"
4,"ETNOECOLOGIA E CONSERVACAO"
4,"ESTAGIO SUPERVISIONADO EM LINGUA INGLESA I"
4,"ESTAGIO SUPERVISIONADO EM LIBRAS COMO L1 II"
4,"ESTAGIO CURRICULAR SUPERVISIONADO II - ENSINO-APRENDIZAGEM DE MATEMATICA II"
4,"ESPACO E FORMA"
4,"EPIDEMIOLOGIA GERAL E LOCO-REGIONAL APLICADA"
4,"ENSINO DE LINGUAGENS NA ESCOLA"
4,"ENGENHARIA DA QUALIDADE"
4,"ENGENHARIA AMBIENTAL"
4,"EDUCACAO SOCIO-AMBIENTAL"
4,"EDUCACAO SANITARIA"
4,"EDUCACAO ESPECIAL E INCLUSAO"
4,"EDUCACAO DO CAMPO"
4,"EDUCACAO CORPO E ARTE"
4,"ECONOMIA SOLIDARIA E AGROECOLOGIA"
4,"ECONOMIA DOS RECURSOS NATURAIS (1200454)"
4,"ECOLOGIA SENSORIAL"
4,"ECOLOGIA E CONSERVACAO DE POPULACOES"
4,"ECOLOGIA E CONSERVACAO DE AVES"
4,"DIREITO ECONOMICO"
4,"DIREITO DO TRABALHO II"
4,"DESENVOLVIMENTO HUMANO E APRENDIZAGENS I"
4,"CONTABILIDADE GERENCIAL"
4,"CONTABILIDADE DO AGRONEGOCIO"
4,"COMUNICACOES SEM-FIO"
4,"BIOQUIMICA DOS FRUTOS"
4,"BIOLOGIA MOLECULAR"
4,"ANESTESIOLOGIA VETERINARIA"
4,"ANALISE MODERNA DE SISTEMAS DE ENERGIA"
4,"ANALISE DE SINAIS E SISTEMAS"
4,"ALIMENTOS E NUTRICAO DE MONOGASTRICOS"
4,"ACAROLOGIA E NEMATOLOGIA AGRICOLA"
3,"USO CORRETO E SEGURO DE AGROTOXICOS"
3,"USINAS GERADORAS DE ENERGIA"
3,"TOPICOS ESPECIAIS IV"
3,"TOPICOS ESPECIAIS EM SISTEMAS DE ENERGIA I - EFICIENCIA ENERGETICA"
3,"TOPICOS ESPECIAIS EM REDES E SISTEMAS DISTRIBUIDOS I"
3,"TOPICOS ESPECIAIS EM MATERIAIS I"
3,"TOPICOS ESPECIAIS EM IMUNOLOGIA APLICADA"
3,"TOPICOS ESPECIAIS EM ENGENHARIA MECANICA NA AREA DE SISTEMAS TERMICOS"
3,"TOPICOS ESPECIAIS EM COMUNICACAO I"
3,"TOPICOS DE MATEMATICA"
3,"TOPICOS AVANCADOS EM ENGENHARIA DA PRODUCAO"
3,"TOPICOS AVANCADOS EM CAPRINO-OVINOCULTURA"
3,"TOPICOS AVANCADOS EM ADMINISTRACAO"
3,"TESTE DE SOFTWARE"
3,"TEORIA ELEMENTAR DOS NUMEROS (1206166)"
3,"TEORIA E HISTORIA DA ARQUITETURA E DO URBANISMO I"
3,"TECNOLOGIA DE TENSOATIVOS"
3,"TECNICAS COMPUTACIONAIS APLICADAS A ENGENHARIA I"
3,"SISTEMAS DE INFORMACOES CONTABEIS"
3,"SISTEMAS DE GESTAO INTEGRADOS"
3,"SEMINARIOS LOCAIS DE FORMACAO 3A, 3B E 3C"
3,"SEMINARIOS LOCAIS DE FORMACAO 1A, 1B E 1C"
3,"SEMINARIOS EM ECOLOGIA"
3,"SEMINARIO DE PESQUISA II"
3,"SEMINARIO DE PESQUISA E EXTENSAO II"
3,"SEMINARIO DE PESQUISA"
3,"RESISTENCIA DOS MATERIAIS  I (1200338)"
3,"RESISTENCIA DOS MATERIAIS I"
3,"REDACAO EM LINGUA INGLESA II"
3,"QUIMICA GERAL II"
3,"PROJETO DE DESENVOLVIMENTO DO CAMPO"
3,"PROGRAMACAO WEB (1206139)"
3,"PRODUTOS NATURAIS E SAUDE"
3,"PRODUCAO E CLINICA PARASITARIA DE PEIXES"
3,"PRODUCAO AVICOLA"
3,"PROCESSAMENTO DIGITAL DE IMAGENS (1200286)"
3,"PROCESSAMENTO DE PETROLEO E GAS"
3,"PRATICAS NA BIOLOGIA EXPERIMENTAL"
3,"PRATICA PEDAGOGICA PROGRAMADA III"
3,"PRATICA PEDAGOGICA PROGRAMADA I"
3,"PLANEJAMENTO URBANO E AMBIENTAL"
3,"PLANEJAMENTO ESTRATEGICO"
3,"PLANEJAMENTO E ANALISE ESTATISTICA DE EXPERIMENTOS"
3,"PESQUISA APLICADA À LINGUA E LITERATURA"
3,"PALEOECOLOGIA"
3,"ONDAS E TERMODINAMICA (1206109)"
3,"OBTENCAO E CONSERVACAO DE GAMETAS DE ANIMAIS SILVESTRES"
3,"MULTI-MEIOS"
3,"MINERACAO DE DADOS"
3,"MICROPROC. E MICROCONTROLADORES (1200272)"
3,"METODOS FORMAIS DE ENGENHARIA DE SOFTWARE"
3,"METODOS FORMAIS"
3,"METODOS DE CARACTERIZACAO DE MATERIAIS"
3,"METODOS DE AVALIACAO DE PASTAGENS"
3,"METODOLOGIA DE ENSINO DE LITERATURA SURDA"
3,"METODOLOGIA DE ENSINO DAS LITERATURAS INGLESA E NORTE-AMERICANA"
3,"MELHORAMENTO GENETICO DE HORTALICAS"
3,"MECANICA CLASSICA"
3,"MATEMATICA PARA ARQUITETURA"
3,"MATEMATICA FINANCEIRA (1206107)"
3,"MARKETING PARA ENGENHARIA DE PRODUCAO"
3,"MANEJO DE PLANTAS DANINHAS"
3,"LITERATURA SURDA II"
3,"LITERATURA INGLESA II"
3,"LITERATURA INGLESA I"
3,"LINGUA LATINA I"
3,"LINGUA INGLESA IV"
3,"LIDERANCA (1200829)"
3,"LIDERANCA"
3,"LIBRAS - ESTUDOS INTERMEDIARIOS I"
3,"LABORATORIO DE MECANICA CLASSICA"
3,"LABORATORIO DE CIRCUITOS DIGITAIS"
3,"INTRODUCAO AOS ESTUDOS LINGUISTICOS II"
3,"INTRODUCAO AO PROJETO DE ARQUITETURA E URBANISMO"
3,"INTRODUCAO A GEOMETRIA DIFERENCIAL (1206088)"
3,"INTRODUCAO A FUNCAO DE VAR.VARIAVEIS (1206086)"
3,"INTRODUCAO A CONTABILIDADE (1200220)"
3,"INTRODUCAO A CIENCIAS DOS MATERIAIS"
3,"INTRODUCAO A ALGEBRA (1206089)"
3,"INTERFACE HOMEM - MAQUINA"
3,"INSTALACOES ELETRICAS I"
3,"HISTORIA DA MATEMATICA (1206085)"
3,"GESTAO DO CONHECIMENTO"
3,"GESTAO DE PROJETOS PÚBLICOS"
3,"GEOMETRIA EUCLIDIANA   I (1206080)"
3,"GEOMETRIA DESCRITIVA"
3,"GEOESTATISTICA APLICADA AOS RECURSOS HIDRICOS"
3,"GENETICA TOXICOLOGICA"
3,"GENETICA NA AGRICULTURA"
3,"FUNDAMENTOS DE LIBRAS"
3,"FUNDAMENTOS DE INFORMATICA"
3,"FISICA NO ENSINO FUNDAMENTAL EM UMA PERSPECTIVA MULTIDISCIPLINAR"
3,"FISICA E MEIO AMBIENTE"
3,"FISICA APLICADA À QUIMICA I"
3,"ETICA PROFISSIONAL"
3,"ESTATISTICA APLICADA A ECOLOGIA"
3,"ESTAGIO SUPERVISIONADO EM LINGUA INGLESA III"
3,"ESTAGIO SUPERVISIONADO EM LINGUA INGLESA II"
3,"ESTAGIO SUPERVISIONADO EM LIBRAS COMO L2 I"
3,"ESTAGIO SUPERVISIONADO ( 1200533 )"
3,"ENGENHARIA ECONOMICA E DE AVALIACOES"
3,"ENGENHARIA DE MICROONDAS"
3,"EMPREENDEDORISMO (1200501)"
3,"EMERGENCIA"
3,"ELETRICIDADE E MAGNETISMO (1206027)"
3,"EDUCACAO, TECNOLOGIAS E APRENDIZAGENS"
3,"ECOLOGIA QUANTITATIVA II"
3,"ECOLOGIA E CONSERVACAO DE COMUNIDADES"
3,"ECOLOGIA DE AGROECOSSISTEMAS"
3,"ECOLOGIA COGNITIVA E TECNOLOGIAS DA INTELIGENCIA"
3,"DOR: FISIOLOGIA E TRATAMENTO"
3,"DIREITO PROCESSUAL TRIBUTARIO"
3,"DIREITO DA CRIANCA, DO ADOLESCENTE E DO IDOSO"
3,"DINAMICA DE POPULACOES PESQUEIRAS (1200208)"
3,"DESENVOLVIMENTO HUMANO E APRENDIZAGENS II"
3,"DESENHO DE ARQUITETURA"
3,"DESENHO AUXILIADO POR COMPUTADOR II"
3,"DENDROMETRIA E INVENTARIO"
3,"CONVERSAO ELETROMECANICA DE ENERGIA"
3,"CONTABILIDADE GERENCIAL E DE CUSTOS"
3,"CONTABILIDADE GERAL APLICADA A ADMINISTRACAO (1200755)"
3,"CONTABILIDADE GERAL APLICADA À ADMINISTRACAO"
3,"CONSERVACAO DE BIODIVERSIDADE EM RESERVAS NATURAIS"
3,"CLINICA MEDICA E CIRÚRGICA DE GRANDES ANIMAIS"
3,"CLINICA CIRURGICA DE GRANDES  ANIMAIS"
3,"CERTIFICACAO FLORESTAL"
3,"CALCULO APLICADO À QUIMICA"
3,"BIOTECNOLOGIA DE BIOATIVOS NATURAIS"
3,"BIOQUIMICA APLICADA A PRODUCAO ANIMAL"
3,"BIOLOGIA E ECOFISIOLOGIA DE PLANTAS DANINHAS"
3,"BIOLOGIA DA CONSERVACAO"
3,"BIOLOGIA"
3,"BENS E SERVICOS DA CAATINGA"
3,"ARRANJOS PRODUTIVOS ORGANIZACIONAIS"
3,"ARQUITETURA DE INTERIORES I"
3,"ANALISE SENSORIAL DE ALIMENTOS DE ORIGEM ANIMAL"
3,"ANALISE REAL (1206003)"
3,"ANALISE DE SISTEMA DE POTENCIA (1200356)"
3,"ANALISE DE CRESCIMENTO DE PLANTAS"
3,"ALGEBRA LINEAR PARA LICENCIATURA"
3,"ADMINISTRACAO DE MARKETING DE SERVICOS"
2,"VIGILANCIA SANITARIA DE ALIMENTOS"
2,"VIGILANCIA EPIDEMIOLOGICA DAS DTAS"
2,"TOXICOLOGIA VETERINARIA"
2,"TOPICOS ESPECIAIS XI"
2,"TOPICOS ESPECIAIS VI"
2,"TOPICOS ESPECIAIS V"
2,"TOPICOS ESPECIAIS: USO SUSTENTAVEL DE AGUAS RESIDUARIAS NA AGRICULTURA"
2,"TOPICOS ESPECIAIS - SISTEMAS DE TRANSMISSAO DE DADOS"
2,"TOPICOS ESPECIAIS: MANEJO ECOLOGICO DO SOLO"
2,"TOPICOS ESPECIAIS III"
2,"TOPICOS ESPECIAIS EM SISTEMAS COMPUTACIONAIS II"
2,"TOPICOS ESPECIAIS EM MANEJO DE SOLO E AGUA I"
2,"TOPICOS ESPECIAIS EM LITERATURA I"
2,"TOPICOS ESPECIAIS EM ENGENHARIA DE SOFTWARE I"
2,"TOPICOS ESPECIAIS EM CONSTRUCAO CIVIL"
2,"TOPICOS EM MICROBIOLOGIA DE ALIMENTOS DE ORIGEM ANIMAL"
2,"TOPICOS EM GRAMATICA NORMATIVA"
2,"TERMODINAMICA APLICADA (1200396)"
2,"TECNOLOGIA DE PRODUTOS DE ORIGEM  ANIMAL"
2,"TECNICAS MORFOLOGICAS APLICADAS À PESQUISA EM CIENCIA ANIMAL"
2,"TECNICAS DE CARACTERIZACAO DE MATERIAIS"
2,"TECNICAS COMPUTACIONAIS APLICADAS A ENGENHARIA II"
2,"TECNICAS AVANCADAS NA AVALIACAO DA DOR EM ANIMAIS"
2,"SUPERVISAO E CONTROLE OPERACIONAL DE SISTEMAS"
2,"SOCIOLOGIA DA EDUCACAO"
2,"SISTEMAS DE TEMPO REAL"
2,"SISTEMAS DE PRODUCAO SUSTENTAVEL DE CAPRINOS"
2,"SISTEMAS DE INFORMACAO"
2,"SISTEMA S DA QUALIDADE: APLICACAO NOS SERVICOS"
2,"SIST. DE GESTAO, SAUDE E SEG.DO TRABALHO (1200768)"
2,"SINTESE E CARACTERIZACAO DOS MATERIAIS CERAMICOS NANOESTRUTURADOS"
2,"SEMINARIOS LOCAIS DE FORMACAO 2A, 2B E 2C"
2,"SAÚDE E ESPIRITUALIDADE"
2,"REDES SOCIOTECNICAS E INTERATIVIDADE DIGITAL"
2,"REDES NEURAIS ARTIFICIAIS (1106525)"
2,"RECURSOS ENERGETICOS FLORESTAIS"
2,"RECURSOS CLIMATICOS DO SEMIARIDO"
2,"PSICOLOGIA AMBIENTAL"
2,"PROPAGACAO DE FRUTIFERAS"
2,"PROJETOS EM GEOPROCESSAMENTO"
2,"PROJETO ESCOLAR AMBIENTAL COMUNITARIO"
2,"PROJETO DE CONCLUSAO DE CURSO I"
2,"PROJETO AGROINDUSTRIAL"
2,"PROGRAMACAO PARA ENGENHARIA ELETRICA"
2,"PROGRAMACAO E MANEJO DA IRRIGACAO"
2,"PROCESSO DE SOFTWARE"
2,"PRATICAS PEDAGOGICAS INTEGRATIVAS I"
2,"PRATICA PEDAGOGICA PROGRAMADA IV"
2,"PRATICA PEDAGOGICA PROGRAMADA II"
2,"PRATICA DE ENSINO VI-EPISTEMOLOGIA DA MATEMATICA"
2,"PRATICA DE ENSINO VI: ENSINO-APRENDIZAGEM DE COMPUTACAO"
2,"PRATICA DE ENSINO V-DIDATICA DA MATEMATICA"
2,"PRATICA DE ENSINO V - DIATICA (1206116)"
2,"PRATICA DE ENSINO I - LABORATORIO DE ENSINO - APRENDIZAGEM MATEMATICA"
2,"PRATICA DE ENSINO III-OBJETOS DIGITAIS DE EDUCACAO MATEMATICA"
2,"PRATICA DE ENS.IEDUCACAO EM COMPUTACAO (1206124)"
2,"POLITICA URBANA E REGIONAL"
2,"PLANEJAMENTO TRIBUTARIO OPERACIONALE ESTRATEGICO"
2,"PLANEJAMENTO E PROJETO URBANO E REGIONAL II"
2,"PLANEJAMENTO E PROJETO URBANO E REGIONAL I"
2,"PLANEJAMENTO E PROJETO DA PAISAGEM II"
2,"PLANEJAMENTO E PROJETO DA PAISAGEM I"
2,"PLANEJAMENTO DE EXPERIMENTOS"
2,"PLANEJAMENTO DE AREAS IRRIGADAS"
2,"PLANEJAMENTO DA PAISAGEM I"
2,"ORIENTACAO DE TRABALHO DE CONCLUSAO DE CURSO"
2,"OPERACAO E MANUTENCAO DE TRATORES"
2,"ONDAS E LINHAS"
2,"NUTRICAO E ADUBACAO DE PLANTAS"
2,"MULTIMIDIA"
2,"MULTILETRAMENTOS, NOVAS TECNOLOGIAS E ENSINO"
2,"MORFOFISIOLOGIA DA REPRODUCAO DOS MACHOS MAMIFERAS DOMESTICOS"
2,"MORFOFISIOLOGIA DA REPRODUCAO DAS FEMEAS MAMIFERAS DOMESTICAS"
2,"MORFOFISIOLOGIA DA REPRODUCAO"
2,"MODELAGEM E SIMULACAO DE CONTROLE"
2,"MICROBIOLOGIA (1206106)"
2,"METODOS QUALITATIVOS DE PESQUISA"
2,"METODOS E FERRAMENTAS DE ENGENHARIA DE SOFTWARE"
2,"METODOS DE PESQUISA APLIACADOS À GESTAO PÚBLICA"
2,"METODOS DE ESTATISTICA MULTIVARIADA APLICADOS A PRODUCAO AGRICOLA"
2,"METODOLOGIA QUANTITATIVA DE ANALISE DE DADOS"
2,"METODOLOGIA DO TRABALHO CIENTIFICO"
2,"METODOLOGIA DO ENSINO SUPERIOR"
2,"METODOLOGIA DA REDACAO CIENTIFICA"
2,"METODOLOGIA DA PESQUISA EM EDUCACAO"
2,"METODOLOGIA DA PESQUISA E COMUNICACAO CIENTIFICA"
2,"METAHEURISTICAS PARA OTIMIZACAO COMBINATORIA"
2,"MATEMATICA APLICADA A COMPUTACAO  I (1206100)"
2,"MARKETING DE SERVICOS"
2,"MARCOS NO DESENVOLVIMENTO DA FISICA"
2,"MANEJO LOCALIZADO DE AGUA E SOLO"
2,"LITERATURA NORTE-AMERICANA I"
2,"LINGUA LATINA II"
2,"LINGUAGENS DA ARQUITETURA"
2,"LINGUAGEM DE PROGRAMACAO    I (1206097)"
2,"LINGUAGEM, ALFABETIZACAO E LETRAMENTO"
2,"LEITURA E PRODUCAO DE TEXTOS"
2,"LEGISLACAO AMBIENTAL APLICADA AOS ESTUDOS DE IMPACTO AMBIENTAL"
2,"LABORATORIO DE MEDIDAS ELETRICAS E INSTRUMENTACAO"
2,"INVASAO BIOLOGICA EM ECOSSISTEMAS AQUATICOS CONTINENTAIS"
2,"INTRODUCAO ÀS LITERATURAS AFRICANAS"
2,"INTRODUCAO AO DESENHO"
2,"INTRODUCAO À LINGUISTICA APLICADA"
2,"INTRODUCAO A FUNCAO DE VARIAVEIS COMPLEXAS"
2,"INTRODUCAO A ESTATISTICA"
2,"INTERDISCIPLINARIDADE, TECNOLOGIA E CULTURA"
2,"INTERCONEXAO DE REDES"
2,"INTERACAO HUMANO-COMPUTADOR"
2,"INSTALACOES I"
2,"INSTALACOES ELETRICAS II"
2,"INOVACAO E PROPRIEDADE INTELECTUAL"
2,"INFORMATIZACAO DO PROJETO ARQUITETONICO"
2,"IMPACTO AMBIENTAL DAS ATIVIDADES AGRICOLAS"
2,"IMPACTO AMBIENTAL DA INDUSTRIA DO PETROLEO"
2,"HISTORIA DA EDUCACAO BRASILEIRA"
2,"GEST.DA QUAL.DE VIDA E ESTRESSE NO TRAB. (1200826)"
2,"GESTAO PÚBLICA"
2,"GESTAO ESTRATEGICA DE CUSTOS (1200808)"
2,"GESTAO ESTRATEGICA DE CUSTOS"
2,"GERENCIA DE REDES (1200849)"
2,"GERENCIA DE REDES"
2,"GEOMETRIA ANALITICA (1206079)"
2,"GEOLOGIA DO PETROLEO I"
2,"FUNDAMENTOS TEORICO-METODOLOGICOS DA CONCEPCAO FREIREANA DE EDUCACAO"
2,"FUNDAMENTOS SOCIOECONOMICOS E POLITICOS DA EDUCACAO"
2,"FUNDAMENTOS PSICOLOGICOS DA EDUCACAO"
2,"FUNDAMENTOS HISTORICOS E MATERIAIS DA PRODUCAO DA EXISTENCIA DOS HOMENS E MULHERES DO SEMIARIDO BRASILEIRO"
2,"FUNDAMENTOS HISTORICOS E MATERIAIS DA PRODUCAO DA EXISTENCIA DOS HOMENS E MULHERES DO"
2,"FUNDAMENTOS DE PSICOFARMACOLOGIA"
2,"FORMULACAO DE POLITICAS PÚBLICAS"
2,"FONETICA E FONOLOGIA DA LINGUA PORTUGUESA"
2,"FISICA NA EDUCACAO BASICA II"
2,"FINANCAS PÚBLICAS E GESTAO ORCAMENTARIA"
2,"FILOSOFIA DA EDUCACAO"
2,"ETNOECOLOGIA"
2,"ETICA E LEGISLACAO"
2,"ESTRUTURAS I"
2,"EST. CUR. SUP. NO ENS. DE MAT. IV - ORIENTACAO DE TCC"
2,"ESTATISTICA APLICADA A COMPUTACAO (1206045)"
